,mean,amin,amax,median,std,var
1,0.03500000014901161,0.02500000037252903,0.05000000074505806,0.03125,0.010155047950768778,0.00010312499888241317
2,0.027500000316649675,0.0062500000931322575,0.04374999925494194,0.03125,0.013462911933094573,0.00018124999771826025
3,0.03750000037252903,0.01875000074505806,0.0625,0.03125,0.016298005898719936,0.0002656249962747098
4,0.04250000175088644,0.012500000186264515,0.08125000447034836,0.03750000149011612,0.02417385103289814,0.0005843750737607504
5,0.05375000163912773,0.03750000149011612,0.08125000447034836,0.05000000074505806,0.01457738097654438,0.00021250003613531798
6,0.08125000298023224,0.06875000149011612,0.10000000149011612,0.07500000298023224,0.01311011159666604,0.0001718750260770374
7,0.08875000104308128,0.05625000223517418,0.125,0.09375,0.024173848798388107,0.00058437496572733
8,0.15250000208616257,0.11250000447034836,0.20000000298023224,0.15625,0.029738441204291175,0.0008843748852610832
9,0.21125000417232515,0.15625,0.25,0.22500000894069672,0.03292984983917827,0.0010843750104308292
10,0.26500000059604645,0.20000000298023224,0.34375,0.23749999701976776,0.05817537617861027,0.0033843743935228154
11,0.3649999976158142,0.29374998807907104,0.45625001192092896,0.34375,0.05442885877521318,0.002962500667572101
12,0.43250001668930055,0.3812500238418579,0.5437500476837158,0.4124999940395355,0.05706357491871395,0.0032562515825036798
13,0.4425000011920929,0.35624998807907104,0.581250011920929,0.4000000059604645,0.08046738814155283,0.006475000554323315
14,0.5175000011920929,0.41874998807907104,0.637499988079071,0.5062500238418579,0.0707548566160621,0.005006249734759507
15,0.5950000047683716,0.543749988079071,0.6312500238418579,0.6187500357627869,0.03716518934946713,0.001381251299381745
16,0.6712500095367432,0.5687499642372131,0.7562500238418579,0.6625000238418579,0.06715188950148271,0.004509376263619344
17,0.7025000095367432,0.5062500238418579,0.8187500238418579,0.737500011920929,0.10684392410357947,0.011415624117851452
18,0.7412500262260437,0.6312500238418579,0.8062500357627869,0.7625000476837158,0.06381125732691997,0.004071876561642398
19,0.7812499880790711,0.6499999761581421,0.84375,0.800000011920929,0.06925947868292574,0.004796875387430646
20,0.8474999904632569,0.7374999523162842,0.8812500238418579,0.875,0.055141882605632686,0.0030406272172933766
