,mean,amin,amax,median,std,var
1,0.03437500027939677,0.02500000037252903,0.04374999925494194,0.03437500074505806,0.006987712221436827,4.8828122089617605e-05
2,0.03125000046566129,0.01875000074505806,0.04374999925494194,0.031250000931322575,0.009882117393516156,9.765624417923456e-05
3,0.03281250037252903,0.01875000074505806,0.0625,0.02500000037252903,0.01788362961684851,0.0003198242082726212
4,0.04531250079162419,0.012500000186264515,0.09375,0.03750000149011612,0.029769623008237208,0.0008862304540525661
5,0.048437501303851604,0.03750000149011612,0.05625000223517418,0.05000000074505806,0.008118988841565006,6.591797980945707e-05
6,0.05937500111758709,0.04375000298023224,0.08749999850988388,0.05312500149011612,0.01682863850040345,0.0002832030737772613
7,0.0781250037252903,0.04375000298023224,0.11250000447034836,0.0781250037252903,0.024407030809577755,0.0005957031529396778
8,0.12031250260770321,0.10625000298023224,0.13750000298023224,0.11875000223517418,0.012001789697554163,0.00014404295594431724
9,0.19687500223517418,0.15625,0.2750000059604645,0.17812500149011612,0.046456466890209526,0.002158203315921134
10,0.27031251043081284,0.25,0.2875000238418579,0.2718750089406967,0.013531654677002994,0.000183105678297657
11,0.34843751788139343,0.3125000298023224,0.38750001788139343,0.34687501192092896,0.03318243026939153,0.001101073678583031
12,0.4296875,0.3687499761581421,0.4750000238418579,0.4375,0.04224534748774846,0.0017846693843606154
13,0.47968749701976776,0.45000001788139343,0.5062499642372131,0.48125000298023224,0.020432322160854742,0.00041747978888495574
14,0.5390625149011612,0.5125000476837158,0.581250011920929,0.53125,0.025911126681794877,0.0006713864859200225
15,0.5921874940395355,0.5375000238418579,0.6624999642372131,0.5843749940395355,0.04493374066585265,0.0020190410502261003
16,0.6468749940395355,0.543749988079071,0.75,0.6468749940395355,0.08643322605460607,0.007470702566206633
17,0.6968749910593033,0.612500011920929,0.7874999642372131,0.6937499940395355,0.06257806120142148,0.003916013743728852
18,0.723437488079071,0.6187499761581421,0.8062499761581421,0.734375,0.0769759345257948,0.005925294496119449
19,0.7625000029802322,0.6812500357627869,0.8374999761581421,0.765625,0.05642332321892752,0.003183591403067565
20,0.8187500238418579,0.768750011920929,0.8500000238418579,0.8281250298023224,0.030935928299988088,0.0009570316597820039
21,0.8109375089406967,0.78125,0.862500011920929,0.800000011920929,0.0310540725539266,0.0009643554221845374
22,0.8671875,0.8374999761581421,0.90625,0.862500011920929,0.028081572966821605,0.000788574740290926
23,0.893750011920929,0.8812500238418579,0.9125000238418579,0.890625,0.011692676147720547,0.000136718675495473
24,0.8828124850988388,0.831250011920929,0.9312499761581421,0.8843749761581421,0.03707439543324868,0.001374510796740891
25,0.8859374821186066,0.862500011920929,0.8999999761581421,0.8906249701976776,0.01423503480277697,0.00020263621583627156
26,0.8906249850988388,0.831250011920929,0.9312499761581421,0.8999999761581421,0.04273371986256877,0.0018261708132925047
27,0.8859374672174454,0.8624999523162842,0.925000011920929,0.8781249523162842,0.024356983790829904,0.0005932626593867507
28,0.9078124761581421,0.8937499523162842,0.9249999523162842,0.90625,0.011158478581095295,0.00012451164424476246
29,0.8890625089406967,0.862500011920929,0.9500000476837158,0.871874988079071,0.03545878953705152,0.0012573257554329142
30,0.9124999940395355,0.8812500238418579,0.9375,0.9156249761581421,0.022963956605201008,0.000527343302965555
31,0.903124988079071,0.8499999642372131,0.949999988079071,0.90625,0.037888623214230886,0.0014355477690699558
32,0.9234374761581421,0.8999999761581421,0.9624999761581421,0.9156249761581421,0.024356959893075045,0.0005932614952328663
33,0.9312499910593033,0.8999999761581421,0.9437500238418579,0.9406249821186066,0.018221732849093907,0.0003320315480237479
34,0.934374988079071,0.8937499523162842,0.9624999761581421,0.940625011920929,0.02595820889985791,0.0006738286092886625
35,0.934374988079071,0.9187499284744263,0.949999988079071,0.9343750178813934,0.01288472531884137,0.00016601614654199182
36,0.9328124821186066,0.90625,0.9624999761581421,0.9312499761581421,0.01994865664901853,0.0003979489021004312
37,0.9203124940395355,0.8937499523162842,0.9437500238418579,0.921875,0.02090484708020602,0.00043701263144679814
38,0.9281249791383743,0.9125000238418579,0.949999988079071,0.9249999523162842,0.014320548396437618,0.00020507810637471202
39,0.9234374761581421,0.8937499523162842,0.9624999761581421,0.918749988079071,0.025146059199338943,0.0006323242932566586
40,0.9328124970197678,0.9124999642372131,0.9750000238418579,0.921875,0.025531472957181958,0.0006518561113633137
