,mean,amin,amax,median,std,var
1,0.006044180481694639,0.005238999612629414,0.00808967649936676,0.0054240229073911905,0.0011891329514624961,1.4140371762539071e-06
2,0.0043389228521846235,0.0036711173597723246,0.005637479014694691,0.004023547517135739,0.0007680144560351986,5.898462046790419e-07
3,0.003942206618376076,0.0031335661187767982,0.005268223118036985,0.0036835186183452606,0.0008018146590847294,6.429067475231608e-07
4,0.004152946290560067,0.003443172201514244,0.005496755242347717,0.0038359288591891527,0.0007922992025544164,6.277380263683641e-07
5,0.004884438239969313,0.00426911935210228,0.006100463680922985,0.004584084963425994,0.0007152519258160724,5.115853173836004e-07
6,0.006445878418162465,0.0054654343985021114,0.007243702188134193,0.006537188543006778,0.0006395407420876376,4.090123607900062e-07
7,0.009438967797905207,0.00792943499982357,0.010073547251522541,0.009876444470137358,0.0008828837363850391,7.794836919732071e-07
8,0.014827472390607,0.012799715623259544,0.017215123400092125,0.014647525269538164,0.0016800614050534284,2.8226063247500997e-06
9,0.02393156010657549,0.021293241530656815,0.029124021530151367,0.022654488682746887,0.003098230569862874,9.599032664032829e-06
10,0.03774453978985548,0.03401347994804382,0.04491344839334488,0.03602561540901661,0.004227673286658728,1.7873221418727818e-05
11,0.05495000071823597,0.05100312829017639,0.06263195723295212,0.053082458674907684,0.004612618765819776,2.1276251878792757e-05
12,0.07330146245658398,0.06856375187635422,0.08064141869544983,0.07200033962726593,0.004943825727431806,2.444141282321663e-05
13,0.09146066382527351,0.08568315953016281,0.09714612364768982,0.09150668606162071,0.005210885084988786,2.7153323368958593e-05
14,0.10870188847184181,0.1027345359325409,0.11622290313243866,0.10792505741119385,0.005571609269336448,3.104282985015583e-05
15,0.12471924722194672,0.1192922592163086,0.1343798041343689,0.12260246276855469,0.0061200970947207405,3.745558844880925e-05
16,0.13912570476531982,0.13411256670951843,0.14965325593948364,0.1363684982061386,0.006283465755479842,3.9481941900287865e-05
17,0.15143996849656105,0.1471918821334839,0.16184814274311066,0.14835992455482483,0.006061501562502199,3.6741801192216594e-05
18,0.16171694174408913,0.1571207344532013,0.17133599519729614,0.15920551866292953,0.005618586175806391,3.1568510614962686e-05
19,0.17054668441414833,0.16519688069820404,0.1791207194328308,0.16893456876277924,0.005183198369772532,2.6865545340412633e-05
20,0.17807268351316452,0.1723320633172989,0.18523162603378296,0.17736352235078812,0.004615622677651051,2.130397270244666e-05
21,0.18458466604351997,0.17896217107772827,0.19027671217918396,0.18454989045858383,0.004004645696600595,1.603718715530167e-05
22,0.1901731751859188,0.18522873520851135,0.1943165808916092,0.19057369232177734,0.0032430668215488474,1.0517482409030943e-05
23,0.1947350613772869,0.1905880719423294,0.1974000334739685,0.19547607004642487,0.0025307237259083602,6.404562576875494e-06
24,0.19821476563811302,0.19479629397392273,0.19968082010746002,0.19919097423553467,0.001995229743628891,3.980941729861409e-06
25,0.20088566839694977,0.19790086150169373,0.20230379700660706,0.20166900753974915,0.0017435172463309762,3.03985238825355e-06
26,0.20298432186245918,0.20015281438827515,0.2046862095594406,0.20354913175106049,0.0017002869892661762,2.890975845867838e-06
27,0.2046499364078045,0.2019290030002594,0.20646651089191437,0.2051021158695221,0.0016782018962680947,2.8163616046378293e-06
28,0.20606834813952446,0.20325247943401337,0.20797701179981232,0.20652195066213608,0.0017510711660732854,3.0662502286532556e-06
29,0.20718076452612877,0.20414912700653076,0.2092387080192566,0.20766761153936386,0.001897207714442277,3.5993971117392887e-06
30,0.2080545350909233,0.2047889232635498,0.21028488874435425,0.2085721641778946,0.0020672686112076636,4.273599510884463e-06
31,0.20876355841755867,0.20522427558898926,0.21124529838562012,0.20929232984781265,0.0022698590124988296,5.152259936622161e-06
32,0.2092764489352703,0.20546871423721313,0.21211495995521545,0.20976106077432632,0.0024960717898570317,6.230374380120085e-06
33,0.20969950035214424,0.2054307758808136,0.21286313235759735,0.210252046585083,0.002776461113498297,7.708736314768205e-06
34,0.20999731495976448,0.20540189743041992,0.213583305478096,0.210502028465271,0.003036708559497936,9.22159887532803e-06
35,0.2102743312716484,0.20526039600372314,0.2143254578113556,0.21075573563575745,0.0033501033020609445,1.1223192134479643e-05
36,0.21053484082221985,0.2051161527633667,0.21502035856246948,0.2110014259815216,0.003667790943800206,1.3452690407422807e-05
37,0.210774976760149,0.20493894815444946,0.2157360315322876,0.21121246367692947,0.004005538579510423,1.6044339311946376e-05
38,0.210897047072649,0.20463548600673676,0.21636119484901428,0.21129575371742249,0.004328891999246142,1.8739305941137263e-05
39,0.21108879894018173,0.20436608791351318,0.2170950323343277,0.21144703775644302,0.004685022038720698,2.1949431503298644e-05
40,0.2112259678542614,0.20419904589653015,0.21778179705142975,0.21146151423454285,0.004971569213039741,2.4716500440044586e-05
