actor_critic/actor_loss,actor_critic/critic_loss,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
1.6778893,0.06980306,0.83401346,0.09668685,0.2518937,0.03352102,-14.2,10.0,-0.32835993,0.9,-44.2,10.0,0.1
1.6691769,0.050023433,0.83930135,0.09612667,0.25403753,0.03284803,-7.9,20.0,-0.44921914,1.0,-19.6,20.0,0.9
1.6957783,0.042398706,0.8502564,0.108502865,0.2566846,0.035106175,-3.7,30.0,-0.2938491,1.0,-18.9,30.0,0.7
1.7185479,0.037399486,0.85511965,0.11012036,0.25790268,0.03544589,-2.8,40.0,-0.24812452,1.0,-25.2,40.0,0.6
1.7206002,0.034220595,0.8590951,0.10546726,0.25889197,0.034560554,-3.3,50.0,-0.33585495,1.0,-7.6,50.0,1.0
1.7074524,0.031923503,0.8576126,0.10202104,0.25841445,0.033871107,-2.4,60.0,-0.27992684,1.0,-7.5,60.0,1.0
1.6878737,0.0303613,0.8625276,0.099952966,0.2596224,0.033561457,-1.9,70.0,-0.1504015,1.0,-10.7,70.0,0.8
1.6661294,0.029217888,0.862062,0.098387934,0.25951883,0.033383776,-2.0,80.0,-0.17660975,1.0,-12.0,80.0,0.9
1.6438198,0.028221257,0.8675425,0.09802028,0.26090214,0.03339663,-2.0,90.0,-0.1254821,1.0,-12.6,90.0,1.0
1.6232513,0.027448053,0.86938715,0.096745156,0.26137948,0.033144888,-2.1,100.0,-0.20591095,1.0,-11.4,100.0,0.9
