,mean,amin,amax,median,std,var
1,0.10506452545523644,0.09576525539159775,0.12006187438964844,0.1018410325050354,0.008101788171456271,6.563897157514877e-05
2,0.09979276582598687,0.08715525269508362,0.11119432002305984,0.10052536800503731,0.006686999485006284,4.4715962112474306e-05
3,0.10068303272128105,0.0854765847325325,0.1156434416770935,0.09925350919365883,0.008453276299315271,7.145788019256528e-05
4,0.09819125905632972,0.08404967188835144,0.11675208061933517,0.09679627418518066,0.008412768463391384,7.077467321863261e-05
5,0.09745828956365585,0.08371173590421677,0.11079549044370651,0.0953889787197113,0.0074626841008340146,5.569165398884079e-05
6,0.09637267366051674,0.08706477284431458,0.1064603328704834,0.09526117518544197,0.006135957291489317,3.764997188298092e-05
7,0.09472291246056556,0.08526686578989029,0.10369789600372314,0.09400590136647224,0.005469078161659766,2.991081593834377e-05
8,0.09352980256080627,0.08456134796142578,0.10146751254796982,0.09297722578048706,0.00509417597288198,2.595062884268807e-05
9,0.09246298596262932,0.08375533670186996,0.1008654460310936,0.09089885279536247,0.004991892618935356,2.4918991918981283e-05
10,0.09202538281679154,0.08469923585653305,0.09936511516571045,0.09119739755988121,0.004375422369813442,1.9144320914263877e-05
