,mean,amin,amax,median,std,var
1,0.005146820330992341,0.005020010285079479,0.005273630376905203,0.005146820330992341,0.00012681004591286182,1.6080787744422124e-08
2,0.003770059789530933,0.003735567210242152,0.0038045523688197136,0.003770059789530933,3.449257928878069e-05,1.1897380259928226e-09
3,0.003692508558742702,0.003685166360810399,0.003699850756675005,0.003692508558742702,7.342197932302952e-06,5.390787047711374e-11
4,0.004233751446008682,0.004175834823399782,0.004291668068617582,0.004233751446008682,5.791662260890007e-05,3.3543351744217548e-09
5,0.005170520162209868,0.005026949103921652,0.005314091220498085,0.005170520162209868,0.0001435710582882166,2.0612648777998486e-08
6,0.006510935956612229,0.006361834704875946,0.006660037208348513,0.006510935956612229,0.0001491012517362833,2.2231183269326524e-08
7,0.008443500846624374,0.008351936005055904,0.008535065688192844,0.008443500846624374,9.156484156847e-05,8.384120211459012e-09
8,0.01120084524154663,0.011115482077002525,0.011286208406090736,0.01120084524154663,8.536316454410553e-05,7.2868698609840354e-09
9,0.015421231742948294,0.015301822684705257,0.01554064080119133,0.015421231742948294,0.00011940905824303627,1.4258523190488828e-08
10,0.02168945036828518,0.021310284733772278,0.02206861600279808,0.02168945036828518,0.0003791656345129013,1.4376657839557105e-07
11,0.02939538098871708,0.029014311730861664,0.029776450246572495,0.02939538098871708,0.00038106925785541534,1.4521377928247703e-07
12,0.037552207708358765,0.037411168217659,0.03769324719905853,0.037552207708358765,0.00014103949069976807,1.9892137936849963e-08
13,0.04481463134288788,0.044228099286556244,0.04540116339921951,0.04481463134288788,0.0005865320563316345,3.440198531046157e-07
14,0.051284413784742355,0.049869194626808167,0.052699632942676544,0.051284413784742355,0.0014152191579341888,2.0028452649839545e-06
15,0.056463008746504784,0.05454370006918907,0.058382317423820496,0.056463008746504784,0.001919308677315712,3.683745798819388e-06
16,0.06028592959046364,0.057869039475917816,0.06270281970500946,0.06028592959046364,0.002416890114545822,5.841357825789317e-06
17,0.06305739283561707,0.06031692028045654,0.06579786539077759,0.06305739283561707,0.0027404725551605225,7.510189825588043e-06
18,0.06507347524166107,0.06208343803882599,0.06806351244449615,0.06507347524166107,0.002990037202835083,8.940322474337847e-06
19,0.06657006964087486,0.06343484669923782,0.0697052925825119,0.06657006964087486,0.003135222941637039,9.82962289376721e-06
20,0.06770190969109535,0.06450192630290985,0.07090189307928085,0.06770190969109535,0.003199983388185501,1.023989368466316e-05
21,0.06848762556910515,0.06525330990552902,0.07172194123268127,0.06848762556910515,0.003234315663576126,1.0460797811653877e-05
22,0.0691390372812748,0.06588074564933777,0.07239732891321182,0.0691390372812748,0.003258291631937027,1.0616464358750854e-05
23,0.06970570236444473,0.06644845008850098,0.07296295464038849,0.06970570236444473,0.003257252275943756,1.0609692389140779e-05
24,0.07013816013932228,0.06684254109859467,0.0734337791800499,0.07013816013932228,0.0032956190407276154,1.0861104861606408e-05
25,0.07047837972640991,0.06711915880441666,0.07383760064840317,0.07047837972640991,0.0033592209219932556,1.1284365202757218e-05
26,0.07080361619591713,0.06736460328102112,0.07424262911081314,0.07080361619591713,0.0034390129148960114,1.182680982882156e-05
27,0.0711553581058979,0.06766978651285172,0.07464092969894409,0.0711553581058979,0.0034855715930461884,1.2149209330250543e-05
28,0.07144574448466301,0.06793984770774841,0.0749516412615776,0.07144574448466301,0.0035058967769145966,1.2291312210380156e-05
29,0.07169625163078308,0.06818081438541412,0.07521168887615204,0.07169625163078308,0.0035154372453689575,1.2358299026127284e-05
30,0.07195227593183517,0.06842997670173645,0.0754745751619339,0.07195227593183517,0.0035222992300987244,1.2406591866354066e-05
31,0.07217393815517426,0.06868736445903778,0.07566051185131073,0.07217393815517426,0.0034865736961364746,1.2156196138590758e-05
32,0.07234993577003479,0.06889663636684418,0.0758032351732254,0.07234993577003479,0.003453299403190613,1.1925276768076642e-05
33,0.07252056151628494,0.06907862424850464,0.07596249878406525,0.07252056151628494,0.003441937267780304,1.1846932155334944e-05
34,0.07267571985721588,0.06923697888851166,0.0761144608259201,0.07267571985721588,0.0034387409687042236,1.1824939449844862e-05
35,0.0728253461420536,0.06942349672317505,0.07622719556093216,0.0728253461420536,0.0034018494188785553,1.1572579468724364e-05
36,0.07297851890325546,0.06964266300201416,0.07631437480449677,0.07297851890325546,0.0033358559012413025,1.1127934593846422e-05
37,0.07309342920780182,0.06981326639652252,0.07637359201908112,0.07309342920780182,0.003280162811279297,1.07594680684997e-05
38,0.07319796830415726,0.06995296478271484,0.07644297182559967,0.07319796830415726,0.0032450035214424133,1.0530047854173663e-05
39,0.07329729571938515,0.07009702175855637,0.07649756968021393,0.07329729571938515,0.003200273960828781,1.0241753424358735e-05
40,0.07341783866286278,0.0702611431479454,0.07657453417778015,0.07341783866286278,0.0031566955149173737,9.964726573899463e-06
