actor_critic/actor_loss,actor_critic/critic_loss,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
1.6167867,0.0071501452,0.8405914,0.074109696,0.20177309,0.046318177,-46.4875,10.0,-2.6516683,0.06875000149011612,-47.245,50.0,0.055
1.909292,0.005974741,0.8402707,0.07366773,0.20176868,0.049695853,-45.625,20.0,-4.42605,0.08750000270083547,-46.158752,100.0,0.076249994
2.1367886,0.0061106607,0.8400845,0.07459714,0.20165382,0.052113485,-45.89375,30.0,-6.0058913,0.08750000083819032,-47.0625,150.0,0.058749997755512595
2.332961,0.007201109,0.8401807,0.07448005,0.20173228,0.054232456,-45.2,40.0,-7.6033535,0.10625000251457095,-46.11125,200.0,0.07749999919906259
2.5031857,0.0106222555,0.84001327,0.07681552,0.20174181,0.058754567,-45.543747,50.0,-9.049465,0.09375000093132257,-45.262497,250.0,0.10875
2.6730278,0.017450161,0.83994156,0.077857584,0.20177916,0.063862994,-35.9125,60.0,-7.718481,0.3375,-43.792503,300.0,0.14125
2.8339264,0.029833097,0.8397522,0.079022974,0.2018005,0.069807924,-31.068748,70.0,-7.2352467,0.51875,-38.89125,350.0,0.2975
2.9658194,0.045647617,0.83968514,0.0785063,0.20207626,0.07509783,-20.4875,80.0,-4.0997553,0.74375,-32.2325,400.0,0.54499996
3.0564494,0.061570577,0.8400559,0.07825767,0.20257542,0.080256455,-18.05625,90.0,-2.8882844,0.80625,-27.46875,450.0,0.685
3.1076095,0.074848145,0.84003353,0.07747342,0.2026738,0.08442457,-12.00625,100.0,-1.5410951,0.95,-23.74,500.0,0.77625
3.1403131,0.085171506,0.8398771,0.07721714,0.20277989,0.088008665,-13.33125,110.0,-1.725876,0.9375,-23.46625,550.0,0.81
3.161344,0.092930734,0.8399177,0.07671439,0.20287657,0.09057982,-12.2125,120.0,-1.5702709,0.95625,-21.005,600.0,0.88374996
3.1752126,0.09899719,0.84005046,0.076473154,0.20302944,0.09346731,-12.44375,130.0,-1.597786,0.95000005,-20.786251,650.0,0.8675
3.1850858,0.103777096,0.8398778,0.07602967,0.20299439,0.094990686,-11.4875,140.0,-1.5394075,0.975,-19.36625,700.0,0.89374995
3.192731,0.10759679,0.8400672,0.07605335,0.20308264,0.09684619,-10.0125,150.0,-1.3527668,0.98125005,-19.48375,750.0,0.91374993
3.1986883,0.110525995,0.8400667,0.07558971,0.20320128,0.0983679,-10.0625,160.0,-1.1723833,0.9875,-18.83375,800.0,0.93375
3.2022262,0.1127604,0.84006816,0.07524843,0.2032106,0.099974394,-9.89375,170.0,-1.2030098,0.99375,-19.00625,850.0,0.92125
3.2041178,0.11448789,0.8401484,0.07477159,0.20338756,0.100969575,-10.225,180.0,-1.1718054,0.9875,-18.12125,900.0,0.9375
3.204525,0.11566231,0.84035426,0.07446884,0.20349781,0.101893395,-10.025001,190.0,-1.2222221,0.99375,-18.25875,950.0,0.92875004
3.2041178,0.11649751,0.8404009,0.07436195,0.20351745,0.10269759,-9.11875,200.0,-1.0654805,1.0,-18.213749,1000.0,0.93375003
3.2030487,0.11701083,0.84039,0.0740405,0.20346858,0.10333336,-9.86875,210.0,-1.2403324,0.9875,-17.80625,1050.0,0.93875
3.201314,0.117401466,0.8404755,0.07396479,0.20356172,0.10388134,-9.1,220.0,-1.0496534,0.99375,-18.4825,1100.0,0.94125
3.1990457,0.11767598,0.8405118,0.07383542,0.2035767,0.10440745,-9.3,230.0,-0.97951245,1.0,-18.022501,1150.0,0.92999995
3.1965847,0.117858455,0.8405717,0.073532976,0.20354235,0.10472976,-9.26875,240.0,-1.1715211,0.99375,-17.127502,1200.0,0.95125
3.193626,0.11797162,0.8404677,0.07332801,0.20363483,0.10502021,-9.4625,250.0,-1.1636252,0.99375,-17.501251,1250.0,0.95250005
3.190248,0.11812309,0.8405369,0.073088065,0.20368943,0.10547538,-9.4125,260.0,-1.0357382,0.99375,-17.40875,1300.0,0.94624996
3.1866083,0.11814205,0.84060246,0.072866835,0.20370686,0.1058227,-8.9625,270.0,-0.9410089,0.99375,-17.705002,1350.0,0.94124997
3.1830707,0.11808281,0.8406195,0.07273805,0.20372799,0.106007576,-8.91875,280.0,-0.9929544,1.0,-17.28125,1400.0,0.95625
3.1796486,0.118074864,0.84058434,0.07252673,0.20366864,0.10615298,-9.325001,290.0,-1.0234749,1.0,-17.53875,1450.0,0.95125
3.1762114,0.11809574,0.84064394,0.07240019,0.20368895,0.10625857,-9.4875,300.0,-1.1858077,0.9875,-16.77375,1500.0,0.95875
3.172964,0.1180079,0.84064525,0.072277,0.20383503,0.10661747,-8.78125,310.0,-1.0954919,0.99375,-17.64,1550.0,0.94875
3.1698756,0.117903575,0.840635,0.072156675,0.20387304,0.106740505,-9.5625,320.0,-1.1446553,1.0,-17.04375,1600.0,0.95500004
3.166615,0.1178157,0.84069437,0.072086476,0.20387606,0.10707669,-9.05,330.0,-1.0111697,0.99375,-17.28375,1650.0,0.94875
3.163339,0.11767485,0.8406108,0.07203913,0.20386423,0.107388526,-9.24375,340.0,-1.0342565,1.0,-17.127499,1700.0,0.95750004
3.1601121,0.11760345,0.84059495,0.07202304,0.2038526,0.10763552,-8.637501,350.0,-1.0578566,0.99375,-17.060001,1750.0,0.94625
3.1569214,0.11747964,0.84059936,0.071966745,0.20387529,0.10791194,-9.7125,360.0,-1.1620986,0.99375,-16.8675,1800.0,0.96000004
3.15392,0.117418,0.8406119,0.071911246,0.20388237,0.108153105,-9.24375,370.0,-1.0242559,1.0,-17.44875,1850.0,0.93499994
3.1508873,0.11733421,0.8406353,0.071880884,0.20389543,0.10828574,-9.43125,380.0,-1.2497828,0.9875,-16.736248,1900.0,0.94875
3.1476297,0.117309555,0.840669,0.07180172,0.20393068,0.10846177,-8.481251,390.0,-0.94685125,1.0,-17.385,1950.0,0.96000004
3.144515,0.11731191,0.84070235,0.07178395,0.20399803,0.10862433,-9.19375,400.0,-1.0193546,1.0,-17.3675,2000.0,0.94624996
