actor_critic/actor_loss,actor_critic/critic_loss,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
1.6521134,0.07652428,0.8526847,0.11142851,0.25444096,0.035511684,-24.2,10.0,-0.35954404,0.3,-49.0,10.0,0.0
1.6876179,0.054173313,0.8493678,0.10003904,0.25443718,0.03322412,-19.8,20.0,-0.9132082,0.9,-24.6,20.0,0.6
1.6855313,0.043796875,0.85763603,0.09697833,0.2574803,0.032850727,-5.4,30.0,-0.35807914,1.0,-11.1,30.0,0.8
1.6656604,0.03831736,0.8651534,0.095416315,0.25962812,0.032660507,-9.1,40.0,-0.5409248,1.0,-9.5,40.0,0.8
1.646627,0.03461076,0.8674963,0.094133176,0.26038253,0.032338016,-3.3,50.0,-0.19667251,1.0,-13.3,50.0,1.0
1.6210968,0.03215814,0.8670705,0.09460908,0.26021203,0.03271572,-2.8,60.0,-0.22928989,1.0,-9.7,60.0,0.9
1.5930696,0.030320572,0.86956793,0.09300829,0.26088014,0.03249209,-1.6,70.0,-0.09607573,1.0,-9.6,70.0,1.0
1.5670868,0.028878322,0.8681105,0.09193307,0.26052678,0.032206662,-1.6,80.0,-0.047061253,1.0,-11.2,80.0,0.6
1.5430741,0.027611392,0.8660467,0.092266835,0.26000586,0.032434124,-1.8,90.0,-0.1138945,1.0,-11.6,90.0,0.8
1.5209073,0.026635364,0.8703322,0.0934869,0.2611762,0.03274861,-2.0,100.0,-0.09808155,1.0,-11.0,100.0,0.9
