actor_critic/actor_loss,actor_critic/critic_loss,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
1.4572515,0.0053348145,0.83934325,0.07255697,0.20120293,0.04567576,-46.25,10.0,-2.5693069,0.07500000158324838,-47.3675,50.0,0.053750001825392246
1.6944218,0.0041575977,0.8392616,0.07177732,0.20116629,0.04880841,-45.44375,20.0,-4.52633,0.09375000279396772,-46.846252,100.0,0.0625
1.8941573,0.0043966444,0.83972836,0.071663946,0.20161453,0.04896606,-47.86875,30.0,-6.4382086,0.0437500006519258,-46.572502,150.0,0.067499995
2.0903406,0.0063250596,0.83982706,0.07384781,0.20159383,0.051857483,-47.268753,40.0,-7.964493,0.056250001303851604,-46.99,200.0,0.05999999865889549
2.2854333,0.00985487,0.8400933,0.074386366,0.20144115,0.054804884,-44.050003,50.0,-8.500462,0.13750000344589353,-45.80375,250.0,0.087500006
2.468842,0.016488785,0.839868,0.076731145,0.20134701,0.060391873,-44.456253,60.0,-9.839792,0.13750000298023224,-44.0975,300.0,0.14750001
2.6487148,0.029244121,0.8396984,0.07850013,0.20142502,0.06817793,-32.71875,70.0,-7.3442845,0.475,-40.095,350.0,0.27625
2.806883,0.04965543,0.8397376,0.07875566,0.20137997,0.075508416,-23.1625,80.0,-4.64738,0.69375,-32.735,400.0,0.53749996
2.9138038,0.06882766,0.8399851,0.07847994,0.20171154,0.08107604,-15.518749,90.0,-2.0401301,0.9,-25.9775,450.0,0.71625006
2.979672,0.08332256,0.8401623,0.07782617,0.20166636,0.085873365,-17.5,100.0,-2.8065996,0.825,-25.10875,500.0,0.76625
3.0249095,0.09435274,0.84034324,0.077944,0.20161122,0.089841835,-13.2875,110.0,-1.8086224,0.92499995,-23.29625,550.0,0.815
3.0584733,0.10267047,0.84041,0.07788434,0.20166822,0.092548884,-13.43125,120.0,-1.7887156,0.92499995,-21.150002,600.0,0.85125005
3.0837522,0.10949242,0.84041876,0.077538796,0.20175834,0.09503436,-11.50625,130.0,-1.3869711,0.98125005,-20.872501,650.0,0.86625
3.1027744,0.114669815,0.84030104,0.07697497,0.20183048,0.09651208,-10.975,140.0,-1.3669063,0.96875,-19.23875,700.0,0.89625
3.1171236,0.11853769,0.84021956,0.076661095,0.20194024,0.09792171,-10.20625,150.0,-1.2165545,0.98125005,-19.392502,750.0,0.89875
3.1280043,0.121172555,0.8401456,0.07609324,0.20193256,0.09908673,-9.96875,160.0,-1.1931238,0.99375,-18.775,800.0,0.92999995
3.1361763,0.12309285,0.8401839,0.0756408,0.20199089,0.10006843,-10.375,170.0,-1.3231153,0.9875,-18.6175,850.0,0.91999996
3.1415846,0.124489024,0.8401777,0.07531623,0.20203139,0.10098614,-10.125,180.0,-1.1471796,0.9875,-18.1425,900.0,0.94124997
3.1445546,0.12538755,0.84008247,0.07487531,0.20209266,0.10185452,-10.575001,190.0,-1.6007528,0.96875,-18.32375,950.0,0.94375
3.146257,0.12603441,0.840017,0.074803285,0.2020331,0.103091024,-9.175001,200.0,-1.1574043,0.9875,-18.33,1000.0,0.93874997
